ut,surf_speed,mean_altitude,g_force,aoa,sideslip,atmosphere_density,dynamic_pressure
699.2979284665075,378.27947197586764,5184.695975880837,1.4888572692871094,2.0352511405944824,-0.10876405984163284,0.5872445702552795,42015.984375
700.2979284665066,384.85871138729266,5503.692247197847,1.4812966585159302,1.0665744543075562,-1.2224860191345215,0.5629692673683167,41692.4453125
701.2979284665057,390.5553637359856,5825.914679808775,1.4046480655670166,2.9010093212127686,-1.6915643215179443,0.5392339825630188,41125.62109375
702.2979284665048,396.8324603241084,6151.522578892298,1.5030546188354492,-0.5555723309516907,-2.5465087890625,0.5160201787948608,40630.3984375
703.2979284665039,401.81831758371413,6480.409665281768,1.3575482368469238,3.3396589756011963,-4.951441287994385,0.49332889914512634,39825.9375
704.277928466503,406.9770827200291,6806.305987547617,1.4202996492385864,3.8304429054260254,-4.349692344665527,0.47156429290771484,39052.6796875
705.2579284665021,411.7841361767664,7136.058201413951,1.558576226234436,0.23762726783752441,-0.65431809425354,0.4502454698085785,38173.203125
706.2379284665012,421.149639531896,7470.045344193699,1.8011010885238647,0.6186724305152893,-0.6608529686927795,0.42934632301330566,38075.9375
707.1979284665003,430.7196647964934,7801.953932430828,1.8535869121551514,-0.14612430334091187,-0.009808319620788097,0.4092451333999634,37961.4609375
708.2179284664994,441.2962679106439,8160.11997579271,1.819994330406189,0.5391392707824707,-0.7014013528823853,0.3882724344730377,37806.55078125
709.2379284664985,452.0983055106506,8524.10496665875,1.8504465818405151,0.7089065909385681,-0.8898339867591858,0.36769673228263855,37577.296875
710.2379284664976,462.7320210280625,8886.686906780116,1.8602310419082642,0.7944262623786926,-1.0043351650238037,0.34711596369743347,37162.39453125
711.2379284664967,473.5416239394963,9255.055175633868,1.8662992715835571,1.041015386581421,-1.2392706871032715,0.3237025737762451,36293.8046875
712.2379284664958,484.5247937225278,9629.354789839243,1.8818830251693726,1.218921184539795,-1.427737832069397,0.3011050224304199,35376.640625
713.2579284664948,495.89810657115896,10017.417168473126,1.8954728841781616,1.4029650688171387,-1.6153143644332886,0.2801659107208252,34448.4921875
714.2579284664939,507.24752198535896,10404.212102502817,1.9117704629898071,1.6047848463058472,-1.8133550882339478,0.26037901639938354,33497.765625
715.297928466493,519.2680293705081,10813.36623173696,1.9314574003219604,1.8002870082855225,-2.0085856914520264,0.2409587949514389,32485.978515625
716.337928466492,531.5284590848194,11229.79956173338,1.9528406858444214,2.0050506591796875,-2.2084240913391113,0.22266024351119995,31453.265625
717.3379284664911,543.5583672869395,11637.345941128908,1.9755679368972778,2.1992125511169434,-2.3974344730377197,0.2060844451189041,30444.41015625
718.3379284664902,555.8337758857217,12052.156171849929,1.9995704889297485,2.3936188220977783,-2.58994197845459,0.1901598870754242,29401.287109375
719.3579284664893,568.6145974791785,12483.040484634577,2.025052309036255,2.5905566215515137,-2.7802700996398926,0.1754627227783203,28365.529296875
720.3579284664884,581.3984693299849,12913.399184482521,2.0500354766845703,2.782853364944458,-2.9683830738067627,0.16163472831249237,27318.22265625
721.3779284664874,594.6838162184193,13360.75215203443,2.0743002891540527,2.978038787841797,-3.1598188877105713,0.1483871042728424,26238.462890625
722.3579284664866,607.6691774150688,13798.820648450172,2.09708309173584,3.1659348011016846,-3.342052698135376,0.13642598688602448,25188.453125
723.3779284664856,621.4200280842227,14263.659555423423,2.1219582557678223,3.360438108444214,-3.5294675827026367,0.12473604083061218,24062.4921875
724.3979284664847,634.32327799946,14737.698770573363,1.875328540802002,3.457118272781372,-3.6297030448913574,0.11380796879529953,22896.228515625
725.3779284664838,645.3140491492152,15200.394727262203,1.8861151933670044,3.499716281890869,-3.6659622192382812,0.1040395200252533,21662.599609375
726.3579284664829,656.4592818959901,15669.958712814143,1.902283787727356,3.8571572303771973,-4.013199806213379,0.09496304392814636,20461.62890625
727.357928466482,668.0567304571609,16156.502790220664,1.9287807941436768,3.962984085083008,-4.117283821105957,0.0863238051533699,19263.1484375
728.3779284664811,677.5652537864894,16659.9873183968,1.5665128231048584,3.964242458343506,-4.141063213348389,0.07802542299032211,17910.529296875
729.3979284664802,684.8939069339842,17168.09223077132,1.4667446613311768,3.909468412399292,-4.082000255584717,0.07045331597328186,16524.109375
730.4179284664792,691.9814062204957,17680.218798066955,1.380706787109375,4.470525741577148,-4.608455181121826,0.06356621533632278,15218.9677734375
731.4179284664783,696.154363087782,18185.258038094384,0.98529452085495,4.207942008972168,-4.4297685623168945,0.05744786188006401,13920.50390625
732.4179284664774,689.0686820096687,18687.04210437101,0.14652693271636963,1.3405015468597412,-1.708662748336792,0.05197332799434662,12338.8740234375
733.3779284664765,682.0874082168177,19160.412416067673,0.10087490826845169,-1.7285321950912476,1.8517650365829468,0.047313135117292404,11006.05859375
734.3979284664756,678.8518886825701,19655.041303336155,0.43946635723114014,1.7399691343307495,-1.6464749574661255,0.042916733771562576,9888.8720703125
735.3979284664747,673.7823213676427,20133.799496978056,0.1718422919511795,3.2065157890319824,-3.1098999977111816,0.03907318040728569,8869.2724609375
736.3379284664738,669.2105421372485,20577.542878208682,0.1856970340013504,-0.5285599231719971,0.5910700559616089,0.03583144024014473,8023.42578125
737.3379284664729,664.5020237850148,21042.368991479976,0.17987054586410522,-1.0034818649291992,1.1817667484283447,0.032725606113672256,7225.20751953125
738.337928466472,660.0459301845868,21499.703698313097,0.18231509625911713,1.7241257429122925,-1.7136709690093994,0.02992337942123413,6518.21923828125
739.3579284664711,655.366973528192,21958.99852623674,0.174661785364151,2.080798387527466,-2.2059743404388428,0.027343817055225372,5872.1650390625
740.3579284664702,650.9835045465394,22402.24630629213,0.18741121888160706,1.1592804193496704,-1.2798312902450562,0.025063714012503624,5310.74462890625
741.3779284664693,646.6759335136802,22847.06052200671,0.18892771005630493,1.8079332113265991,-1.7957433462142944,0.022968944162130356,4802.6884765625
742.3779284664683,642.3985159889218,23276.066150978673,0.18101288378238678,3.0218772888183594,-3.1888434886932373,0.02111992798745632,4357.841796875
743.3779284664674,638.1239684146202,23698.208560871542,0.18180379271507263,3.1160380840301514,-3.361623525619507,0.01945324055850506,3960.701416015625
744.3979284664665,633.9141716696271,24121.723149759695,0.1859225481748581,2.937776803970337,-3.073709726333618,0.017922284081578255,3601.009521484375
745.3979284664656,629.8783298263992,24529.95827466529,0.1864960938692093,3.6069352626800537,-3.766477584838867,0.016570132225751877,3287.07275390625
746.4179284664647,625.7680115410999,24939.325619672774,0.18682870268821716,4.406616687774658,-4.79698371887207,0.0153261199593544,3000.743896484375
747.4379284664637,621.7065862514706,25341.69939804834,0.18833382427692413,4.649208068847656,-5.055158615112305,0.014203128404915333,2744.889892578125
748.4379284664628,617.8330823686994,25729.406970819342,0.18981295824050903,4.836578845977783,-5.091418266296387,0.013206005096435547,2520.483154296875
749.397928466462,614.1905563880487,26095.28886620223,0.19154274463653564,5.371647834777832,-5.664234638214111,0.012290515005588531,2318.175537109375
750.3579284664611,610.587596751939,26455.035047700978,0.1938679963350296,5.957907199859619,-6.456789970397949,0.01145298033952713,2134.93408203125
751.3779284664602,606.8179674590211,26830.617025237414,0.1958056390285492,6.366390705108643,-6.845540523529053,0.01063853595405817,1958.7037353515625
752.3979284664592,603.1432994698463,27199.3759622589,0.19701272249221802,6.712284564971924,-7.027148723602295,0.009892160072922707,1799.2940673828125
753.3979284664583,599.6233905631691,27554.28859650856,0.19885042309761047,7.1786651611328125,-7.5537567138671875,0.009222126565873623,1657.8995361328125
754.4179284664574,596.0949014132881,27909.59327106562,0.20129816234111786,7.651310920715332,-8.298791885375977,0.008596738800406456,1527.3359375
755.4379284664565,592.635958224308,28258.17958978936,0.20306558907032013,8.023404121398926,-8.791090965270996,0.008025072515010834,1409.2724609375
756.4379284664556,589.3286409118263,28593.434832520317,0.20416897535324097,8.41836929321289,-9.087650299072266,0.0075123729184269905,1304.554443359375
757.4579284664546,586.0372848469552,28928.78343956056,0.20568309724330902,8.967259407043457,-9.484699249267578,0.00703399395570159,1207.8763427734375
758.4579284664537,582.880014357603,29251.103318763548,0.20752555131912231,9.442323684692383,-10.048900604248047,0.006604918744415045,1122.0076904296875
759.4379284664528,579.8559918703511,29560.811089651193,0.20902253687381744,9.718710899353027,-10.638721466064453,0.00621943362057209,1045.5892333984375
760.4579284664519,576.7894897140756,29876.701781298965,0.21023209393024445,9.945948600769043,-11.213285446166992,0.005851776339113712,973.40234375
761.437928466451,573.9207055758234,30174.016447556438,0.21151866018772125,10.285035133361816,-11.743711471557617,0.005527927540242672,910.4081420898438
762.4179284664501,571.1232150162144,30465.28799982078,0.21293748915195465,10.7777681350708,-12.203831672668457,0.005230294540524483,853.0132446289062
763.4379284664492,569.8161818610826,30762.262429840397,0.6131377816200256,11.33709716796875,-12.509608268737793,0.004945646971464157,802.9022216796875
764.4379284664483,576.2563974928318,31051.183058542083,1.444105625152588,11.701103210449219,-12.579373359680176,0.004685877822339535,778.0230712890625
765.4579284664474,587.6961762460819,31349.25951930054,1.6967023611068726,11.891186714172363,-12.57496166229248,0.0044343797490000725,765.7881469726562
766.4579284664464,599.0131604579124,31652.150513180648,1.7071330547332764,11.893960952758789,-12.824474334716797,0.004194699227809906,753.1354370117188
767.4979284664455,612.4198472753604,31960.413685822627,1.9531668424606323,11.799078941345215,-13.058876991271973,0.0039659589529037476,743.7324829101562
768.4979284664446,626.151424255059,32269.203372388612,1.9660667181015015,11.771055221557617,-13.147789001464844,0.0037509058602154255,735.3005981445312
769.5179284664437,640.282195573484,32591.091828525066,1.9792264699935913,11.833481788635254,-13.202298164367676,0.0035403671208769083,725.7067260742188
770.5379284664427,654.535210920856,32920.12319027376,1.9923816919326782,11.992805480957031,-13.137907028198242,0.0033381048124283552,715.04931640625
771.5179284664418,668.3501433307154,33243.118351286044,2.005171060562134,12.158024787902832,-13.036640167236328,0.0031508752144873142,703.7352905273438
772.5579284664409,690.4446870987731,33595.64644056512,3.1404919624328613,12.09440803527832,-12.870945930480957,0.002957779448479414,705.0072021484375
773.57792846644,718.232983613393,33958.01397133607,3.4202752113342285,11.834795951843262,-12.70733642578125,0.0027707964181900024,714.6696166992188
774.617928466439,746.9525522173471,34346.384010961396,3.459143877029419,11.534024238586426,-12.617764472961426,0.002583384048193693,720.6842041015625
775.6379284664381,775.5125813273612,34746.206663150806,3.4982283115386963,11.28061580657959,-12.479835510253906,0.002403769874945283,722.8373413085938
776.6379284664372,804.6448209163286,35156.80653267144,3.736212968826294,11.118624687194824,-12.273239135742188,0.002232614438980818,722.7567749023438
777.6579284664363,847.3980006262174,35600.428111518966,5.1399407386779785,10.856237411499023,-11.795345306396484,0.002062011742964387,740.34814453125
778.6579284664354,891.6152756976392,36066.20573299064,5.2243733406066895,10.609811782836914,-11.371404647827148,0.0018977727741003036,754.3436279296875
779.6579284664344,936.7144086234297,36563.416454211925,5.311805725097656,10.322365760803223,-11.002466201782227,0.0017380593344569206,762.51611328125
780.6779284664335,983.6519557306281,37103.76667191053,5.4042158126831055,9.983872413635254,-10.720877647399902,0.0015813035424798727,765.0118408203125
781.6979284664326,1031.5652567331886,37678.50422735792,5.500030040740967,9.634892463684082,-10.476680755615234,0.0014320507179945707,761.9418334960938
782.6979284664317,1079.5167061001853,38276.225121560274,5.597346782684326,9.335737228393555,-10.230147361755371,0.0013001321349292994,757.55859375
783.6979284664308,1128.4671995119925,38908.75156485557,5.698147773742676,9.103858947753906,-9.946849822998047,0.0011790364515036345,750.7150268554688
784.6979284664299,1169.3162704788595,39575.03359697643,4.018865585327148,8.996716499328613,-9.726216316223145,0.0010655081132426858,728.4349365234375
785.697928466429,1193.193243616574,40262.76560409821,2.740525484085083,9.034637451171875,-9.67286491394043,0.0009611392742954195,684.19189453125
786.697928466428,1214.4159443152032,40965.184830216924,2.769710063934326,-2.5754098892211914,-7.542890548706055,0.0008655489655211568,638.2584228515625
787.7179284664271,1235.510976528282,41692.07551953255,2.7762699127197266,-20.461774826049805,15.867024421691895,0.000780958856921643,596.0618896484375
788.7179284664262,1251.833941472481,42401.50177796208,2.813640594482422,-27.777629852294922,24.659555435180664,0.0007053727749735117,552.690673828125
789.7179284664253,1267.6040962161949,43100.41271499847,2.8356311321258545,-28.88638687133789,14.22700309753418,0.0006367886671796441,511.6024169921875
790.7379284664244,1286.9222370953526,43818.97356477869,2.882084369659424,-29.041898727416992,3.3713126182556152,0.0005725115770474076,474.37420654296875
791.7979284664234,1313.5726926295615,44531.0000379564,4.373915672302246,-28.955810546875,-4.237672328948975,0.0005146797630004585,444.0330810546875
792.8379284664225,1361.827835165238,45236.29152505414,6.315389633178711,-27.171998977661133,-9.50897216796875,0.00046276970533654094,429.1205749511719
793.8779284664215,1413.8693488125887,45934.23646404315,6.4444050788879395,-24.961048126220703,-12.936056137084961,0.0004162894038017839,416.0867614746094
794.9179284664206,1467.8038034431104,46624.27447002672,6.581055164337158,-22.913530349731445,-15.057220458984375,0.00037473742850124836,403.6761779785156
795.8779284664197,1519.420487282195,47253.832014007494,6.7133941650390625,-20.942333221435547,-15.659598350524902,0.00034031723043881357,392.8347473144531
796.9179284664187,1578.9215034065885,47941.18984591542,6.866713523864746,-20.209915161132812,-14.495473861694336,0.0003061709285248071,381.6409912109375
797.9579284664178,1600.9469315041317,48595.78976795834,0.050111204385757446,-21.014434814453125,-12.599729537963867,0.0002766197139862925,354.4924621582031
798.9579284664169,1597.312097741445,49232.715945914155,0.048214659094810486,-23.04463768005371,-11.186321258544922,0.00025028889649547637,319.2942810058594
799.957928466416,1593.7066619360908,49865.03679353814,0.04823141545057297,-25.55367088317871,-10.918058395385742,0.00022624435951001942,287.3191223144531
800.9579284664151,1590.1068916077736,50492.75598147279,0.04999426752328873,-28.63832664489746,-12.029438972473145,0.00020437252533156425,258.371826171875
801.9579284664142,1586.400390148423,51140.69866129325,0.0550994798541069,-33.43241882324219,-12.993728637695312,0.00018227886175736785,228.7718505859375
803.1179284664131,1582.1954587607397,51832.902076219325,0.059989724308252335,-40.70124816894531,-9.806492805480957,0.00016386722563765943,205.10787963867188
804.1379284664122,1578.3734865603349,52458.274998823064,0.06380825489759445,-47.851890563964844,-1.039031744003296,0.0001476189208915457,183.87876892089844
805.1579284664112,1574.4714778863354,53103.143117990694,0.06044696271419525,-52.40290069580078,8.946662902832031,0.0001319300354225561,163.4780731201172
806.2779284664102,1570.3850809368166,53755.005621603574,0.056160587817430496,-54.198673248291016,14.852123260498047,0.00011868211004184559,146.34152221679688
807.2979284664093,1566.590168686712,54377.88680932869,0.051122311502695084,-54.955692291259766,16.158130645751953,0.00010681567073334008,131.07376098632812
808.3379284664084,1562.8675231316067,55007.93005021068,0.04617227986454964,-55.10834884643555,13.26773452758789,9.521321771899238e-05,116.22905731201172
809.4579284664073,1559.0100749513556,55644.90403306438,0.04099350422620773,-54.41439437866211,8.426323890686035,8.609273936599493e-05,104.6247329711914
810.4779284664064,1555.4423285259297,56265.25537939835,0.03571697324514389,-52.72439956665039,2.5871317386627197,7.672256469959393e-05,92.57447052001953
811.6379284664054,1551.55046188526,56938.706271304516,0.03100530616939068,-50.327396392822266,-1.9376989603042603,6.813354411860928e-05,81.7986831665039
812.7979284664043,1547.7352281141252,57606.539467365015,0.027186911553144455,-48.22039794921875,-1.6930712461471558,6.038960418663919e-05,72.14022827148438
813.9579284664032,1544.058068512062,58246.04205040494,0.023647205904126167,-46.61436462402344,2.3343448638916016,5.347332626115531e-05,63.7221794128418
815.0379284664023,1540.569232733306,58869.067732769414,0.02073357254266739,-45.284461975097656,5.755622386932373,4.7735247790114954e-05,56.64630889892578
816.0779284664013,1537.3835511336977,59453.508517312235,0.01815095730125904,-44.72880935668945,5.805521488189697,4.224545045872219e-05,49.91249465942383
817.1579284664003,1533.9936228747358,60066.80793690286,0.016154374927282333,-44.9151496887207,2.379462480545044,3.725548958755098e-05,43.82312774658203
818.2379284663994,1530.7067319113721,60664.102971949964,0.014429604634642601,-45.314876556396484,-0.6776003241539001,3.2912645110627636e-05,38.54905700683594
819.3379284663984,1527.3977349683248,61267.52006484999,0.013053996488451958,-46.17204666137695,-0.30570662021636963,2.8875749194412492e-05,33.58978271484375
820.4779284663973,1524.007722077733,61876.78819279454,0.011884470470249653,-47.369571685791016,3.025423526763916,2.563093221397139e-05,29.765195846557617
821.5179284663964,1520.9466837617515,62448.656629574834,0.010936920531094074,-48.493927001953125,6.504336833953857,2.2479913241113536e-05,25.927946090698242
822.6779284663953,1517.5697763533688,63069.169485466206,0.009761475957930088,-49.924591064453125,6.590243816375732,1.963298382179346e-05,22.54425621032715
823.7779284663943,1514.4057820494454,63652.46775962424,0.008479868993163109,-51.51808166503906,3.2920637130737305,1.6835354472277686e-05,19.299482345581055
824.8979284663933,1511.2241120319025,64230.787248643464,0.0071505834348499775,-52.577239990234375,0.06201009452342987,1.4343389921123162e-05,16.376256942749023
825.9779284663923,1508.1930553351458,64793.753060116316,0.00606645317748189,-53.25045394897461,0.0959308072924614,1.209240326716099e-05,13.752970695495605
827.0179284663914,1505.3071643716187,65331.341558097745,0.005146313458681107,-53.63864517211914,3.247990846633911,9.995531399908941e-06,11.324686050415039
828.0379284663904,1502.5071808473406,65864.49339560024,0.004286837298423052,-53.611881256103516,6.98219633102417,8.062909728323575e-06,9.100460052490234
829.0979284663895,1499.6294241616436,66403.33827481256,0.00337272509932518,-53.62346267700195,8.299285888671875,6.146348368929466e-06,6.872672080993652
830.2579284663884,1496.517504579694,66987.74956949544,0.002429964952170849,-54.06858444213867,5.779359817504883,4.428895863384241e-06,4.9265546798706055
831.3979284663874,1493.4961531015172,67556.7284290269,0.0016309975180774927,-54.40620803833008,2.109417200088501,2.9869720492570195e-06,3.3042004108428955
832.5579284663863,1490.5097537173433,68110.56129779527,0.0010150955058634281,-54.484771728515625,0.8799160122871399,1.8993509911524598e-06,2.1098175048828125
833.5579284663854,1487.8659506484053,68610.49711430643,0.0005778784980066121,-54.48356628417969,2.785301685333252,1.0434599744257866e-06,1.1548970937728882
834.6179284663845,1485.1455839774499,69135.22479795851,0.0003101420879829675,-54.278465270996094,6.458011150360107,3.8669440982630476e-07,0.41663169860839844
835.7779284663834,1482.1988079050357,69693.53822813986,0.0003193029551766813,-54.08864974975586,8.562621116638184,5.308016071126076e-08,0.05829830467700958
836.8579284663824,1479.4817633827367,70208.45446768298,0.00035441710497252643,-54.32878494262695,7.473353385925293,0.0,0.0
837.9379284663814,1476.7889752237013,70709.27685904992,0.00034844010951928794,-54.702880859375,4.560025691986084,0.0,0.0
838.9579284663805,1474.3172341019354,71177.57306315552,0.00034636992495507,-54.960628509521484,2.0958714485168457,0.0,0.0
839.9979284663796,1471.7198423827883,71669.53468919604,0.0003441778535488993,-55.30465316772461,1.3780388832092285,0.0,0.0
841.0379284663786,1469.24244779008,72147.80011595308,0.0003420588036533445,-55.70924758911133,3.2486867904663086,0.0,0.0
842.0779284663777,1466.7386844193413,72621.6807354159,0.00033990739029832184,-56.0182991027832,6.445958137512207,0.0,0.0
843.0979284663767,1464.2573154121533,73082.2084246265,0.00033938209526240826,-56.28106689453125,8.448028564453125,0.0,0.0
844.1379284663758,1461.8454190053708,73538.5325834977,0.00033587950747460127,-56.70998764038086,7.866219997406006,0.0,0.0
845.1779284663749,1459.4084027063404,73999.47964133124,0.00033377864747308195,-57.024932861328125,4.702377796173096,0.0,0.0
846.2179284663739,1456.9937807511124,74456.05204762472,0.00033322753733955324,-56.69896697998047,0.7343501448631287,0.0,0.0
847.237928466373,1454.6473021266445,74899.62769017078,0.00032990536419674754,-55.709476470947266,-1.9045438766479492,0.0,0.0
848.2379284663721,1452.367738354926,75330.42031645321,0.000331455550622195,-54.299659729003906,-2.620561361312866,0.0,0.0
849.2579284663711,1450.0638609810496,75765.69822346768,0.00032607134198769927,-52.455909729003906,-2.4052011966705322,0.0,0.0
850.2779284663702,1447.7814980516002,76196.78230506252,0.00032825046218931675,-50.15306854248047,-2.8710901737213135,0.0,0.0
851.2779284663693,1445.5647684719675,76615.34484712349,0.00032636692048981786,-47.52666091918945,-4.8043904304504395,0.0,0.0
852.2779284663684,1443.3686992022842,77029.88978470443,0.00032450666185468435,-44.6116828918457,-7.097074031829834,0.0,0.0
853.2979284663675,1441.1499871478707,77448.58976786141,0.0003226747503504157,-41.72391891479492,-7.9178667068481445,0.0,0.0
854.2979284663666,1438.9956373504137,77855.02722076536,0.00032090963213704526,-39.272151947021484,-6.914050579071045,0.0,0.0
855.3179284663656,1436.8194829728548,78265.45483111683,0.0003230264992453158,-36.94001007080078,-5.8848395347595215,0.0,0.0
856.3179284663647,1434.7068311232294,78663.80358285154,0.0003133921418339014,-34.59512710571289,-6.395501613616943,0.0,0.0
857.2579284663639,1432.7397715682669,79034.59142628661,0.0003156503080390394,-32.39004898071289,-7.60078763961792,0.0,0.0
858.2779284663629,1430.6259235745358,79432.94478660263,0.0003132873971480876,-30.415369033813477,-7.913663864135742,0.0,0.0
859.297928466362,1428.533547515714,79827.13836908061,0.0002987945335917175,-29.02630043029785,-7.115374565124512,0.0,0.0
860.3179284663611,1426.462643079109,80217.1734335192,0.00029653593082912266,-27.789569854736328,-7.004208087921143,0.0,0.0
861.3179284663602,1424.4531861155465,80595.5274674209,0.00029371262644417584,-26.62226676940918,-7.859424591064453,0.0,0.0
862.2979284663593,1422.5039394062019,80962.44113601826,0.0003034361870959401,-25.932558059692383,-8.022836685180664,0.0,0.0
863.3379284663583,1420.4570397283137,81347.61761522142,0.0003023758181370795,-25.733381271362305,-7.265389442443848,0.0,0.0
864.3179284663574,1418.5486559585902,81706.62475196703,0.00030331709422171116,-25.45785903930664,-7.118911266326904,0.0,0.0
865.3379284663565,1416.5834225524115,82076.22390424297,0.0002986391191370785,-25.091503143310547,-7.577025413513184,0.0,0.0
866.3579284663556,1414.6396506076226,82441.68489596713,0.0002970475470647216,-24.953754425048828,-7.448396682739258,0.0,0.0
867.3579284663547,1412.754834098463,82795.95968459162,0.00029552014893852174,-24.8818416595459,-6.985842704772949,0.0,0.0
868.3579284663538,1410.890653488437,83146.25641264545,0.000294019264401868,-24.569324493408203,-7.087045192718506,0.0,0.0
869.3779284663528,1409.0104391437046,83499.47141629795,0.00029251864179968834,-24.161252975463867,-7.332677841186523,0.0,0.0
