met,surf_speed,mean_altitude,g_force,aoa,sideslip,atmosphere_density,dynamic_pressure
0.0,3.2204618763654265e-11,76.55847487761639,0.0,-48.72283935546875,0.25803014636039734,1.1389710903167725,1.8585080982297755e-25
0.0,0.020425149244106464,76.57801031845156,0.9928934574127197,8.821329116821289,-4.273076057434082,1.1389724016189575,0.00023758207680657506
0.0,0.0025330469614081416,76.57917288318276,0.9945846199989319,-2.64416766166687,-1.0726319551467896,1.1389762163162231,3.6540218388836365e-06
0.0,0.002682131559912161,76.5791708366014,0.9948871731758118,-3.9575963020324707,-0.9446918368339539,1.1389802694320679,4.096814791409997e-06
0.2799999998533167,1.6701043256325832,76.83802218199708,1.4138983488082886,7.156861782073975,0.08525759726762772,1.1389528512954712,1.5884113311767578
1.2799999993294477,7.686745650354207,81.47116882528644,1.6038720607757568,6.968966007232666,0.08368047326803207,1.1383305788040161,33.629730224609375
2.2999999987951014,13.926022850440237,92.32497613097075,1.6139799356460571,6.749318599700928,0.08134792745113373,1.1368473768234253,110.23674774169922
3.2999999982712325,20.143292338426015,109.07144267531112,1.6237902641296387,6.4952778816223145,0.07902633398771286,1.1345512866973877,230.17335510253906
4.319999997736886,26.587920897284956,132.47959057765547,1.6337850093841553,6.176248550415039,0.07601629942655563,1.1313414573669434,399.882568359375
5.33999999720254,33.138185577957536,162.3761127642356,1.6437660455703735,5.850858688354492,0.0728844553232193,1.1272484064102173,618.9379272460938
6.3599999966681935,39.82945928740559,198.85513309156522,1.6544891595840454,3.643434762954712,0.04807314649224281,1.1222681999206543,890.1751708984375
7.379999996133847,46.68992244323888,241.94517746579368,1.6649949550628662,3.2147979736328125,0.0332578681409359,1.116408109664917,1216.8563232421875
8.3999999955995,53.76837051631537,291.6674836050952,1.6774075031280518,1.5006455183029175,0.0163575392216444,1.109678030014038,1604.060546875
9.419999995065155,61.0623777382674,347.92561895388644,1.6871687173843384,2.5620851516723633,0.02748226374387741,1.1021056175231934,2054.663330078125
10.439999994530808,68.48849116036479,410.7796869975282,1.6949728727340698,3.3962318897247314,0.03464341163635254,1.0937001705169678,2565.09521484375
11.399999994027894,75.6155795794802,476.03425117605366,1.702919840812683,3.963240385055542,0.040689617395401,1.0850344896316528,3101.95947265625
12.419999993493548,83.29628859532721,551.9104483673582,1.710933804512024,4.390493869781494,0.043421968817710876,1.0750360488891602,3729.446044921875
13.399999992980156,90.94300808657005,632.9212225180818,1.7191509008407593,4.765741348266602,0.04648775979876518,1.0644532442092896,4401.849609375
14.439999992435332,98.84072796442557,722.3938202267746,1.727311134338379,5.001212120056152,0.04786626994609833,1.0528744459152222,5143.02294921875
15.439999991911463,106.6770295388532,816.9083623560145,1.7357097864151,5.223090648651123,0.04951765388250351,1.0407673120498657,5921.9599609375
16.439999991387594,114.60603406565234,918.2528116424801,1.7448265552520752,5.241641521453857,0.049139346927404404,1.0279251337051392,6750.66357421875
17.439999990863726,122.63631261124127,1026.5255066988757,1.754866123199463,5.160251617431641,0.04901306703686714,1.014363169670105,7627.8408203125
18.45999999032938,130.98662355364618,1144.189676117734,1.765498399734497,4.659214973449707,0.04858412221074104,0.9998072981834412,8577.0947265625
19.479999989795033,139.50237284371397,1269.1803199606948,1.7770377397537231,4.577542304992676,0.048273418098688126,0.9845501184463501,9580.1220703125
20.479999989271164,148.00223367274072,1398.9144905636786,1.7887026071548462,4.313050270080566,0.04794834181666374,0.9689345955848694,10612.091796875
21.499999988736818,156.8431071635325,1538.6433366351994,1.8011614084243774,4.236993312835693,0.047681570053100586,0.952362596988678,11713.9453125
22.49999998821295,165.6672375945864,1682.9749216022901,1.813796877861023,4.110684394836426,0.04765429347753525,0.9355089664459229,12837.818359375
23.49999998768908,174.65397343838976,1834.6621895426651,1.8265740871429443,4.077091693878174,0.04758133366703987,0.9180805683135986,14002.5693359375
24.519999987154733,183.9773940199624,1997.0656374670798,1.8397960662841797,4.039000511169434,0.047952599823474884,0.8997374176979065,15227.0126953125
25.539999986620387,193.46093367049022,2167.3421281726332,1.8532923460006714,4.062726020812988,0.04824064299464226,0.8808494806289673,16483.8359375
26.539999986096518,202.90157278068017,2342.048821567907,1.8665754795074463,4.105088233947754,0.04892358183860779,0.8618286848068237,17740.333984375
27.559999985562172,212.6759133237361,2528.3200398719637,1.880727767944336,4.195657253265381,0.04989839717745781,0.8419398665428162,19040.91015625
28.579999985027825,222.5745013178792,2722.9091056406032,1.8943692445755005,4.329452991485596,0.05098124220967293,0.8215839266777039,20350.390625
29.579999984503957,232.38275628678707,2921.9404348919634,1.9079434871673584,4.514097213745117,0.052286602556705475,0.8011978268623352,21633.041015625
30.59999998396961,242.46654639410437,3133.5916626090184,1.9223178625106812,4.769951820373535,0.05386129021644592,0.7799897789955139,22927.810546875
31.59999998344574,252.39850017056534,3349.8119813003577,1.937565803527832,5.1028666496276855,0.055606041103601456,0.758811891078949,24170.056640625
32.619999982911395,262.52720410882586,3579.557599141379,1.9558253288269043,5.565110206604004,0.05756828933954239,0.7368351221084595,25391.53515625
33.63999998237705,272.58315130778385,3818.9762938333442,1.9774845838546753,6.152296543121338,0.05968945100903511,0.7144937515258789,26544.00390625
34.63999998185318,282.3664302857168,4063.470498618204,1.9956127405166626,6.494143486022949,0.06176135316491127,0.692252516746521,27596.923828125
