ut,surf_speed,mean_altitude,g_force,aoa,sideslip,atmosphere_density,dynamic_pressure
596.0179284666015,0.0027320089637281977,76.6273521395633,0.9948835968971252,-2.9912848472595215,-0.16039736568927765,1.11409330368042,4.15457907365635e-06
